pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov.
Quais são alguns dos mecanismos de defesa que o sistema imunitário utiliza?;fagocitose, peptídeos antimicrobianos designados defensinas, sistema complemento.
O que é a imunidade adquirida?;memória imunológica.
Qual é a principal função da vacinação?;criar memória imunológica.
O que é a imunodeficiência?;atividade do sistema imunitário inferior ao normal.
Qual é uma consequência da imunodeficiência?;infecções recorrentes e risco de vida.
Qual é a principal causa da imunodeficiência em humanos?;doença genética, condição adquirida (VIH/SIDA) ou uso de imunossupressores.
O que é a autoimunidade?;sistema imunitário hiperativo que ataca tecido normal.
Qual é o nome dado a um sistema imunitário hiperativo que ataca os tecidos normais?;autoimunidade.
Qual é a área científica que estuda todos os aspectos do sistema imunitário?;imunologia.
