pergunta;resposta  
De onde a Peste Negra se originou?;Ásia Central ou Oriental  
Qual é a causa da Peste Negra?;a bactéria Yersinia pestis  
Quais são as formas da peste causadas pela Yersinia pestis?;bubónica, pneumónica e septicémica  
Como a Peste Negra chegou à Europa?;navios mercantes genoveses  
Qual foi o impacto na população europeia durante a Peste Negra?;30% a 60% da população total da Europa  
Qual foi a redução populacional mundial durante a Peste Negra?;de 475 milhões para 350–375 milhões  
Por quanto tempo a Peste Negra afetou a Europa?;cerca de 200 anos  
Até quando a praga persistiu?;até o início do século XX  
Em quais anos a Peste Negra atingiu o pico na Europa?;entre 1347 e 1351  
Quantas pessoas morreram durante a Peste Negra?;75 a 200 milhões de pessoas na Eurásia
