Pergunta;Resposta
O Scottish Parliament está localizado em qual localidade?;Holyrood, Edimburgo
Qual é o nome do Presidente atual do Scottish Parliament?;Rutherglen
Quais são os nomes de algumas constiutuições parlamentares do Escócia?;Clydebank and Milngavie, Aberdeen Donside, Aberdeen South
 qual é a função principal do Primeiro Menter do Escócia?;Gestiona as funções da Câmara legislativa
qual é o título do conserto do Scottish National Party no Scottish Parliament?;All for Unity
Qual são as competências principais do Scottish Parliament?;Competências da Câmara, apontadas explicitly pela Gobiernistica Escocesa
O Scottish Parliament está sediado onde?;Em londres, Edimburgo
Quantos sócios hadi o Scottish Parliament em 1998?;129
qual é a Leading Party of the Scottish Parliament em 1998?;Scottish National Party
qual é a data da próxima sessão do Scottish Parliament?;Próxima sessão em outubro de 2023
