pergunta;resposta  
   resposta;8 (número atômico) e O (símbolo).  
   resposta;Flúor.  
   resposta;Oxigênio.  
   resposta;Como parte de óxidos (compostos com oxigênio).  
   resposta;20,8%.  
   resposta;Jan Baptist van Helmont (1630) e Joseph Priestley (1772), com Lavoisier nomeando-o em 1777.  
   resposta;Derivado do grego "oxy" (ácido) e "gen" (produtor), pois era considerado um componente dos ácidos.  
   resposta;Terapia de oxigênio para pacientes com dificuldade respiratória.  
   resposta;Produção de aço, solda e combustíveis.  
   resposta;−2.
