pergunta;resposta  
Qual é a cidade mais populosa do estado da Flórida?;Jacksonville  
Qual é a população estimada de Jacksonville?;Aproximadamente 900.000 habitantes  
Qual é o nome da equipe da NFL baseada em Jacksonville?;Jacksonville Jaguars  
Qual é o nome do porto comercial principal de Jacksonville?;Porto de Jacksonville  
Qual é o tipo de clima predominante em Jacksonville?;Subtropical úmido  
Qual rio flui através da cidade de Jacksonville?;Rio St. Johns  
Em que ano Jacksonville foi incorporada como cidade?;1822  
Qual universidade é localizada em Jacksonville?;Universidade de Jacksonville  
Qual é um dos principais atrativos turísticos de Jacksonville?;Jungle Jack Zoo and Gardens  
Qual é a função principal do Porto de Jacksonville?;Ser um centro de comércio e transporte marítimo
