pergunta;resposta
Qual é o nome da cidade sobre a qual as perguntas serão? ;Jacksonville
Jacksonville é uma cidade localizada em qual país? ;Estados Unidos
Em qual estado americano Jacksonville está localizada? ;Flórida
Jacksonville é a maior cidade de qual região dos Estados Unidos? ;Sudeste
Qual é uma característica geográfica notável de Jacksonville? ;Estuário do Rio St. Johns
Qual é a principal atividade econômica de Jacksonville? ;Logística e transporte
Jacksonville é conhecida por quais esportes profissionais? ;Futebol americano e golfe
Qual é o nome do rio que desempenha um papel importante na história e economia de Jacksonville? ;Rio St. Johns
Qual é a principal etnia que compõe a população de Jacksonville? ;Branca
Qual é um evento cultural significativo que ocorre anualmente em Jacksonville? ;The Players Championship (golfe)
