pergunta;resposta
O número atômico do oxigênio é quantos?;8.
Qual é a segunda mais abundante substância química na crosta terrestre?;oxigênio.
Que porcentagem do ar atmosférico é constituído pelo dioxigênio (O2)?;20,8%.
Quais cientistas são creditados pela descoberta do oxigênio?;Carl Wilhelm Scheele e Joseph Priestley.
Qual é o nome científico do oxigênio no português europeu?;oxigénio.
Em quais aplicações industriais o oxigênio é utilizado?;produção de aço, plásticos, têxteis, soldadura e propelentes.
Quantos átomos se unem para formar um dioxigênio (O2)?;dois átomos.
Qual é a cor do oxigênio em estado líquido?;azul.
Qual é a principal causa do declínio global dos níveis de oxigênio atmosférico?;as emissões provenientes da queima de combustíveis fósseis.
Onde na Terra é encontrada a camada de ozônio (O3) que protege a biosfera?;na estratosfera.
