pergunta;resposta
Qual o nome do elemento químico conhecido como oxigênio?;Oxigênio
Qual a importância do oxigênio para a vida na Terra?;Permite a respiração celular
Qual a fórmula química do oxigênio?;O₂
O oxigênio é um gás ou um líquido?;Gás
Em qual grupo da tabela periódica o oxigênio se encontra?;Grupo 16
Qual a principal função do oxigênio na combustão?;Combustível
O oxigênio é um elemento essencial para a fotossíntese?;Sim
Qual a camada da atmosfera terrestre contém a maior parte do oxigênio?;Homosfera
Qual o nome do processo que produz oxigênio na atmosfera?;Fotossíntese
Como o oxigênio é liberado durante a fotossíntese?;Como subproduto
