pergunta;resposta  
Quando o Parlamento da Escócia foi estabelecido?;Após o referendo de 1997, em 1999.  
Qual é o nome da lei que conferiu poderes legislativos ao Parlamento escocês?;Lei da Escócia de 1998.  
Quantos membros o Parlamento escocês possui?;129 membros.  
Em que data ocorreu a última eleição do Parlamento escocês?;5 de maio de 2021.  
Quem é o atual líder do Parlamento escocês?;Alison Johnstone.  
Onde está localizado o edifício do Parlamento escocês?;No Edimburgo, Escócia.  
Qual é o papel do Presidente do Parlamento escocês?;Oversight das sessões e administração do processo legislativo.  
Qual partido político detém a maioria no Parlamento escocês?;Partido Nacional Escocês (SNP).  
Quais são algumas comissões do Parlamento escocês?;Comitês sobre Relações Europeias, Saúde e Esporte, Justiça, etc.  
Qual é a principal função do Parlamento escocês?;Legislar sobre matérias delegadas ao país, como educação, saúde e ambiente.
