pergunta;resposta
Context mentions: Algonquins and Hurons with French; Iroquois with British. Naval control was crucial. Pitt's role. The fall of Montreal in 1760. French commanders like James Wolfe, George Washington, Louis-Joseph de Montcalm, etc. The Battle of the Plains of Abraham (Quebec's capture). The Siege of Louisbourg in 1758. The Battle of Carillon (also known as Ticonderoga). Pontiac as an Ottawa leader.
Guerra Franco-Indiana;Qual foi o nome da guerra que ocorreu na América do Norte entre 1754 e 1763?  
Algonquins e Hurons;Quais grupos indígenas se alinharam com os franceses durante a Guerra Franco-Indiana?  
James Wolfe;Quem foi um comandante britânico conhecido durante a Guerra Franco-Indiana?  
Controle naval;Qual fator foi crucial para a vitória britânica na Guerra Franco-Indiana?  
Batalha dos Planos de Abraham;Qual batalha resultou na queda de Quebec em 1759?  
William Pitt;Quem foi o ministro britânico que liderou as vitórias decisivas na Guerra Franco-Indiana?  
10.000 regulares;Qual foi a força máxima de tropas francesas em 1757 durante a guerra?  
Cativeiro de Montreal;Qual evento em 1760 resultou no controle britânico do Canadá?  
Baron Dieskau;Quem foi o comandante francês na Batalha de Carillon (1755)?  
Pontiac;Qual líder indígena se aliou aos franceses durante a Guerra Franco-Indiana?
