pergunta;resposta  
Qual é o nome alternativo da floresta amazônica no contexto da região Neotropical?;também conhecida como floresta tropical da América do Sul ou Neotropical  
Qual é o sistema fluvial principal associado à bacia amazônica?;o Rio Amazonas  
Qual é a área total da bacia amazônica em quilômetros quadrados?;7 milhões de quilômetros quadrados  
Quantos países compartilham a bacia amazônica?;nove países  
Qual é o termo holandês para a floresta amazônica?;Amazoneregenwoud  
Qual é o tipo de bioma predominante na Amazônia?;floresta tropical úmida  
Qual é o hiperônimo da floresta amazônica?;floresta  
Qual país abriga a maior parte da floresta amazônica?;Brasil  
Que percentual das florestas tropicais do planeta a Amazônia representa?;mais da metade  
Quais são alguns exemplos de ecorregiões na bacia amazônica?;ecorregiões Neotropicais, bacia do Rio Amazonas, e florestas de mata atlântica
