pergunta;resposta
Qual é o comprimento do Rio Reno?;1.233 km
Em que corpo d'água o Rio Reno deságua?;Mar do Norte
Qual é o nome das quedas d'água do Rio Reno?;Rhine Falls
Como o Rio Reno é conhecido em francês?;Rhône
Qual é o nome de uma ponte sobre o Rio Reno?;Rhine Bridge
Qual é o nome de uma central nuclear localizada ao longo do Rio Reno?;Philippsburg Nuclear Power Plant
Quantos países europeus o Rio Reno atravessa?;Vários (especificamente: Suíça, Liechtenstein, Áustria, Alemanha, Bélgica, Holanda)
Como o Rio Reno é conhecido em alemão?;Rhein
Como o Rio Reno é conhecido em holandês?;Rijn
Qual é o nome de uma cidade importante localizada ao longo do Rio Reno?;Cologne
