pergunta;resposta
Qual é o número atômico do oxigênio?;8
O oxigênio representa quantos por cento da atmosfera terrestre?;20,8%
Quem descobriu o oxigénio independentemente em 1773?;Carl Wilhelm Scheele
Qual foi a primeira obra publicada sobre oxigénio?;Joseph Priestley
O oxigénio é classificado como um elemento do qual grupo na tabela periódica?;Chalcogênios
Como se chama o alótropo do oxigénio que absorve radiação ultravioleta?;ozono (O3)
Qual foi a principal contribuição de Antoine Lavoisier para o estudo do oxigénio?;desacreditou a teoria do flogisto da combustão e corrosão
Qual é a maior parte da massa dos organismos vivos em termos de composição química?;água, que contém oxigênio
Em qual ano começou o acúmulo do oxigénio na atmosfera terrestre?;2 500 milhões de anos atrás
Qual é a aplicação mais comum do oxigénio em motores de combustão interna?;calefação residencial e uso como propulsor
