```csv
pergunta;resposta
Em qual cidade a British Satellite Broadcasting (BSB) tinha sua sede?;Londres
Quando foi fundada a BSB?;1986-12-11
Qual foi o destino da BSB após ser fundada em 1986?;Mergida com Sky Television plc para formar BSkyB
Em qual data a BSB começou suas transmissões pela primeira vez?;25 de março de 1990
O que produziu a British Satellite Broadcasting?;Hardware (film)
Qual era o nome oficial da empresa quando estava ativa?;British Satellite Broadcasting plc
Aonde se localizava fisicamente a BSB?;Marco Polo House
Que tipo de serviço de televisão oferecia a BSB?;Transmissão direta via satélite
Quais eram os tipos principais de modelos de página wiki usados pela BSB?;Template:Infobox company, Template:Satcomm
Qual era o principal canal de TV propriedade da BSB mencionado no contexto?;Galaxy (British TV channel)
```
