pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Qual organização declarou o embargo petrolífero?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento no preço do petróleo durante a crise?;de US$ 3 por barril para cerca de US$ 12
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
Quantos países foram inicialmente alvo do embargo?;cinco
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Qual organização declarou o embargo petrolífero?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento no preço do petróleo durante a crise?;de US$ 3 por barril para cerca de US$ 12
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
Quantos países foram inicialmente alvo do embargo?;cinco
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
Quantos países foram inicialmente alvo do embargo?;cinco
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
Quem declarou o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o preço do petróleo antes da crise?;US$ 3 por barril
Qual foi o preço do petróleo após a crise?;cerca de US$ 12 por barril
Quando terminou o embargo petrolífero?;março de 1974
Qual foi o termo dado a essa crise?;"primeiro choque do petróleo"
Qual foi a crise seguinte ao primeiro choque do petróleo?;crise do petróleo de 1979
Qual foi o motivo do embargo?;países que eram vistos como apoiadores de Israel durante a Guerra do Yom Kippur
Quais foram os efeitos da crise petrolífera?;causou uma crise, ou "choque" de petróleo, com efeitos na política e economia global
pergunta;resposta
Quando começou a crise petrolífera de 1973?;outubro de 1973
