pergunta;resposta  
Warsaw is the capital and largest city of which country?;Poland  
Which river is located near Warsaw?;Vistula  
What is the population of Warsaw as of 2012?;1,716,855  
What is the name of the UNESCO World Heritage Site in Warsaw?;The Old Town of Warsaw  
Which historical event led to Warsaw becoming the capital of Poland?;The transfer of the court to Warsaw by King Sigismund III in 1569  
What is the nickname of Warsaw?;Phoenix City  
Which university is located in Warsaw?;University of Warsaw  
What is the name of the famous column in Warsaw?;Sigismund's Column  
What is the name of the sports stadium in Warsaw?;Stadion Dziesięciolecia  
What is the highest temperature recorded in Warsaw?;36.2°C in June
