pergunta;resposta
Qual é o nome da cidade localizada no estado de Victoria, Austrália?;Vitória
Em qual país está localizada a cidade de Vitória?;Austrália
Qual é o estado australiano onde Vitória está situada?;Victoria
Vitória é a capital de qual estado australiano?;Victoria
Qual é a maior cidade da Austrália, considerando a população?;Vitória
Qual rio importante atravessa a cidade de Vitória?;Rio Yarra
Qual é a principal estação ferroviária de Vitória?;Estação Flinders Street
Qual é a principal liga esportiva de futebol australiano sediada em Vitória?;Australian Football League (AFL)
Qual é o nome do famoso jardim botânico localizado em Vitória?;Royal Botanic Gardens Victoria
Qual é o nome do famoso estádio de críquete localizado em Vitória?;Melbourne Cricket Ground (MCG)
