pergunta;resposta
Quando foi fundada a British Satellite Broadcasting?;1986-12-11
Qual empresa foi formada pela fusão da British Satellite Broadcasting e da Sky Television?;BSkyB
Quais canais de TV são propriedade da British Satellite Broadcasting?;The Movie Channel
Quais filmes foram produzidos pela British Satellite Broadcasting?;Hardware
Onde está localizada a sede da British Satellite Broadcasting?;London
Qual é o assunto principal da British Satellite Broadcasting?;Sky Group
Em que ano a British Satellite Broadcasting começou a transmitir?;1990
Qual é o nome da holding da British Satellite Broadcasting?;Sky plc
Quais canais de TV são operados pela British Satellite Broadcasting?;Galaxy
Qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
