pergunta;resposta
O que é força?;Uma interação que, quando não equilibrada, causa mudança no movimento de um objeto.
Qual unidade é utilizada para medir a força no Sistema Internacional de Unidades (SI)?;Newton (N)
Qual a relação entre força, massa e aceleração expressa pela Segunda Lei de Newton?;F = ma (Força = massa x aceleração)
Forças equilibradas resultam em qual efeito sobre um objeto?;Nenhum movimento
Qual a diferença entre força de atrito e força gravitacional?;A força de atrito se opõe ao movimento, enquanto a força gravitacional atrai objetos para o centro da Terra.
Como a força de gravidade influencia a queda de um objeto?;A força gravitacional puxa o objeto para baixo, acelerando sua queda.
O que representa a força resultante?;A soma vetorial de todas as forças que atuam sobre um objeto.
Em que situação a força de atrito é maior?;Quando a força normal entre as superfícies é maior.
Qual o conceito de força normal?;É a força de reação perpendicular à superfície de contato entre dois objetos.
Como a força de tração age em uma corda ou cabo?;Ela é transmitida uniformemente ao longo da corda ou cabo.
