pergunta;resposta
Qual evento histórico levou à saída de cerca de 300.000 huguenotes da França?;A revogação do Édito de Nantes.
A qual corrente protestante a maioria dos huguenotes pertencia?;Calvinismo.
Além dos calvinistas, qual outro grupo protestante era predominante em algumas regiões da França?;Luteranos.
Em que século ocorreram as guerras religiosas na França, período em que os huguenotes foram ativos?;Século XVI.
Qual a principal característica que define os huguenotes no contexto histórico?;Protestantes franceses.
A qual categoria os huguenotes são associados no contexto da história religiosa?;Ethnoreligious groups.
Qual o nome da imagem que retrata a expulsão de famílias protestantes de La Rochelle?;Expulsion_from_La_Rochelle_of_300_Protestant_famillies_Nov_1661_Jan_Luiken_1649_1712.jpg
Qual o nome do monumento que homenageia os huguenotes em Nova York?;Huguenot,_Orange_County,_New_York.
A qual categoria os huguenotes estão associados no contexto da diáspora francesa?;French_diaspora.
Qual o nome do evento que é retratado na imagem "Massacre_of_the_Vaudois_of_Merindol.jpg"?;Massacre_of_the_Vaudois_of_Merindol.
