```csv
pergunta;resposta
Qual é a definição de um número primo?;Um número primo é um número natural maior que 1 que tem exatamente dois divisores positivos distintos: 1 e ele mesmo.
Quantos divisores positivos distintos um número primo possui?;2
Dentre os números 4, 5, 6 e 7, qual é o único número primo?;5
Qual é o menor número primo?;2
O número 9 é primo?;Não
O número 1 é considerado primo?;Não
Quantos números primos existem entre 10 e 20?;4
Quais são os primeiros três números primos?;2, 3, 5
É possível encontrar um número primo par maior que 2?;Não
Qual dos seguintes é um número primo: 15, 17, 21, 27?;17
```
