<think>
Okay, I need to generate 10 question-answer pairs in CSV format based on the provided context and facts. Let me start by reading through the context carefully to identify key points. The context talks about oxygen's atomic structure, its abundance in the universe, its role in the atmosphere, its discovery by Scheele and Priestley, its use in various applications, and its role in biological processes.

First, I should make sure each question is unique and covers different aspects. Let me list out possible topics: atomic number, abundance, discovery, uses, properties, historical significance, chemical reactions, ozone layer, applications in industry, and its role in living organisms.

Now, I need to formulate each question so that the answer is directly from the context. For example, the atomic number is 8, so a question could be "Qual é o número atômico do oxigênio?" with the answer "8". Another could be about its abundance in the universe, which is third after hydrogen and helium.

I should check the facts provided to see if they add any specific information. The facts mention Antoine Lavoisier naming it, Priestley and Scheele's discovery, and some industrial uses. That gives me more points for questions.

I need to ensure that each question has only one correct answer and that the answers are explicitly stated or can be inferred from the context. Also, avoid repeating similar questions. For example, if I ask about the discoverers, I should mention both but attribute the publication to Priestley.

Let me draft the questions one by one, making sure they are varied and cover different aspects. Then, I'll format them into CSV as specified, using semicolons and Portuguese language.
</think>

pergunta;resposta
Qual é o número atômico do oxigênio?;8
Qual é a abundância do oxigênio no universo?;Terceiro elemento mais abundante, atrás do hidrogênio e hélio
Quem é creditado com a descoberta do oxigênio?;Joseph Priestley
Qual é a porcentagem de oxigênio na atmosfera terrestre?;Aproximadamente 21%
Qual é a forma mais comum do oxigênio na natureza?;O2 (molécula diatômica)
Quem deu o nome "oxigênio" ao elemento?;Antoine Lavoisier
Qual é a principal função do oxigênio no processo de respiração celular?;Atuar como aceitador final de elétrons na cadeia respiratória
Qual é a temperatura de ebulição do oxigênio líquido?;-183°C
Qual é o papel do ozônio na camada estratosférica?;Proteger a Terra dos raios ultravioleta
Quais são as principais aplicações industriais do oxigênio?;Metalurgia, produção de aceleração em combustões e em medicina como terapia de oxigenação
