pergunta;resposta  
Qual foi a causa principal da Crise Petrolífera de 1973?;O embargo da OPEP, que cortou a produção de petróleo para punir a Israel durante a Guerra do Yom Kippur.  
Quais países foram mais afetados pela crise?;Países industrializados da Europa, América do Norte e Japão, que dependiam fortemente do petróleo importado.  
Qual foi o impacto econômico mais significativo da crise?;Aumento drástico dos preços do petróleo, levando à inflação e recessão em muitas economias.  
Qual foi o papel da OPEP na crise?;A OPEP decidiu reduzir a produção de petróleo em 5% para pressionar a África do Norte e a Israel.  
Qual foi o efeito da crise no consumo de energia?;Redução da demanda por petróleo e aumento da busca por fontes alternativas de energia.  
Qual foi o impacto na economia dos EUA durante a crise?;Crise de balanço de pagamentos, desemprego e desaceleração do crescimento econômico.  
Qual foi a resposta da indústria automotiva aos custos do petróleo?;Desenvolvimento de carros mais econômicos e eficientes.  
Qual foi o resultado da crise no longo prazo?;Mudança na política energética global e maior dependência de fontes alternativas.  
Qual foi o mês e o ano em que a crise começou?;Outubro de 1973.  
Qual foi o impacto na política internacional após a crise?;Aumento da cooperação entre nações para diversificar fontes de energia e reduzir dependência do petróleo.
