pergunta;resposta
I need to make sure each question has only one correct answer and that the answers are directly supported by the provided information. Also, no two questions should be too similar; for example, if I ask about a type of cell once, the next should cover a different aspect or component.
pergunta;resposta
Quem cunhou o termo "sistema imunitário" em 1882?;Ilya Ilyich Mechnikov
Qual é a principal função do sistema imunitário?;Proteger o organismo contra doenças
Quais células fazem parte do sistema imunitário?;B cell, T cell, Macrophage
Como a imunidade adquirida ajuda na proteção do corpo?;Criando memória imunológica para respostas mais eficazes
O que pode causar imunodeficiência no ser humano?;Doença genética, VIH/SIDA, uso de imunossupressores
Qual tipo de célula sanguínea está envolvida na resposta imune?;Neutrophil
Quem é conhecido por trabalhos relacionados ao sistema imunitário além de Mechnikov?;César Milstein
O que são defensinas?;Peptídeos antimicrobianos
Qual doença ocorre quando o sistema imunológico ataca tecidos saudáveis?;Doenças autoimunes
Qual modelo de página wiki é usado pelo artigo sobre o sistema imunitário?;Template:Use dmy dates
