Pergunta;Resposta
Qual é o fundador do steam engine?;Thomas Newcomen
Em qual tipo de veículo a steam engine foi usada recentemente?;USS Montclair
Quem inventou o steam indicator?;J.S. beggs
Qual é a fonte principal de energeticidade dos steam engines?;pressão do vapor
Como se chama a turbina que baseia-se no princípio de Rankine?;Rankine Cycle
Em qual ano o steam locomotive obteve sucesso comercial?;1842
O steam engine é considerado uma alternativa a que tipo de motores?;combustão interna
Qual é um dos primeiros steam engines descrito no contexto?;Thomas Newcomen
Em qual veículo o steam engine foi usada recentemente?;USS Maui
Quais são as alternativas ao steam locomotive?;motor atmosférico e柴火机
