pergunta;resposta
- Oil prices increased dramatically; I think they quadrupled.
pergunta;resposta
Quando começou a crise petrolífera de 1973?;Outubro de 1973
Qual foi o principal motivo da crise petrolífera?;O apoio dos Estados Unidos e outros países ocidentais a Israel durante a Guerra do Yom Kippur
Quais países foram afetados pelo embargo petrolífero?;Estados Unidos e Europa Ocidental
Em quanto percentual os preços do petróleo aumentaram durante a crise?;Quadruplicaram
Por que a OPEP decidiu impor um embargo?;Para pressionar os países que apoiavam Israel
Qual foi um dos efeitos da crise no setor automotivo?;Aumento do interesse por veículos mais econômicos e combustíveis alternativos
Qual evento desencadeou a crise petrolífera de 1973?;A Guerra do Yom Kippur
Por quanto tempo durou o embargo petrolífero imposto pela OPEP?;Vários meses
Qual foi o papel da OPEP na crise petrolífera?;Liderar o aumento dos preços e impor o embargo
Por que as crises de abastecimento de combustível foram significativas?;Mostraram a dependência global do petróleo
