pergunta;resposta
Qual é o órgão responsável por avaliar as alterações climáticas e apresentar relatórios periódicos?;Painel Intergovernamental sobre Mudanças Climáticas (IPCC)
Em que ano foi criado o IPCC?;1988
Quais são as duas organizações que criaram o IPCC?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Qual é o objetivo principal do IPCC?;Avaliar a ciência relacionada às mudanças climáticas
Quais são os três grupos de trabalho que compõem o IPCC?;Grupo de Trabalho 1, Grupo de Trabalho 2 e Grupo de Trabalho 3
O que é o Relatório de Avaliação nº6 (AR6)?;O relatório mais recente do IPCC sobre mudanças climáticas
Qual é a frequência dos relatórios periódicos do IPCC?;Aproximadamente a cada seis anos
Quais são as duas vertentes principais abordadas pelo IPCC?;Mitigação e adaptação às mudanças climáticas
O que são os cenários de emissões usados no IPCC?;Cenários que projetam diferentes trajetórias de emissões de gases estufa
Qual é a finalidade dos relatórios do IPCC?;Informar políticas públicas e auxiliar na tomada de decisões climáticas
