pergunta;resposta
pergunta;jogada
Como chegar ao centro histórico de Jacksonville?;jacksonville-museum-of-ornithology
Qual é o nome da principal rua no centro de Jacksonville?;saint-james-street
Quais cidades estão situadas próximas a Jacksonville?;st-lucie-county
O que é o serviço público de transporte em Jacksonville chamado?;jacksonville-bus-system
Qual é o nome do maior centro comercial da cidade de Jacksonville?;johnny-jacks-pizza
Quais são as principais competições esportivas realizadas na cidade de Jacksonville?;florida-nationwide-championships
Onde está localizado o principal museu de história em Jacksonville?;jacksonville-museum-of-ornithology
Qual é a principal característica da distribuição urbana de Jacksonville?;metropolitan-regional-characteristic
Qual é o nome do maior aeroporto internacional em Jacksonville?;jacksonville-jackson-headland-international-airport
Como se estende a área metropolitana de Jacksonville?;metropolitan-regional-distribution
