pergunta;resposta
Qual é o significado original da palavra "Norman"?;Northmen
Qual religião os normandos praticavam inicialmente?;Norse paganism
Quais idiomas os normandos falavam?;Old Norse e Old Norman
Quais grupos etnicos estão relacionados aos normandos?;Jersey people, Gallo-Romans, Franks
Quais batalhas envolveram os normandos?;Battle of Hastings, Battle of Civitate
Qual estilo arquitetônico é associado aos normandos?;Arquitetura Normana
Qual é o nome do ducado onde os normandos estavam localizados?;Normandia
Quem foi o líder dos normandos na batalha de Hastings?;William, o Conquistador
Quais são alguns locais ocupados pelos normandos?;Kells Castle, Taunton Castle
Qual é o tipo de grupo etnico dos normandos?;EthnicGroup
