pergunta;resposta
5. 1 isn't considered prime; yes.
6. All primes except 2 are odd; true.
7. Twin primes like 3 and 5; correct.
8. Composite numbers have more divisors; accurate.
9. Primes can only be divided by 1 and themselves; right.
10. Even prime is 2; yes.
Qual é a definição de um número primo?;Um número natural maior que 1 que possui apenas dois divisores positivos: 1 e ele mesmo.
O número 1 é considerado primo?;Não
Todos os números primos, exceto um, são ímpares. Verdadeiro ou Falso?;Verdadeiro
Quais dos seguintes são números primos gêmeos?;3 e 5
Qual tipo de número tem mais de dois divisores?;Números compostos
Que característica define um número primo?;Pode ser dividido apenas por 1 e ele mesmo
