pergunta;resposta  
Qual é a definição de um número primo em termos de divisores?;Um número primo é um número natural maior que 1 que possui exatamente dois divisores distintos: 1 e ele mesmo.  
O que são pares de primos gêmeos?;São pares de números primos que diferem em 2, como (3, 5) ou (11, 13).  
Quem provou que existem infinitos números primos?;Euclides, em sua obra "Elementos".  
Qual é o teorema fundamental da aritmética?;Todo número inteiro maior que 1 pode ser fatorado de forma única em números primos, desconsiderando a ordem.  
O que é um primorial (p#)?;O produto de todos os números primos menores ou iguais a p.  
Quais números da lista de fatos são primos?;103, 47, 131, 83, 59, 109, 127, 41, 179, 193, 67, 13, 149, 23, 97, 3, 71, 101, 73, 173, 7, 31, 53, 163, 181, 17, 151, 89, 19, 43, 113, 157, 107, 137, 167, 211, 61, 29, 139, 37, 11.  
Qual é o único número primo par?;2.  
Quais são os problemas abertos relacionados aos primoriais (p#)?;Determinar se existem infinitos primos da forma p# + 1 ou p# – 1.  
Como o teorema fundamental da aritmética se aplica à fatoração de números?;Qualquer número inteiro maior que 1 pode ser decomposto em fatores primos de maneira única.  
Quantos números primos existem abaixo de 1000?;168.
