pergunta;resposta
Quem foi educateado em Harvard University?;Bobby Scott
Quantos esportes intercolegiais afeta Harvard University?;42
Em qual local está situado o Harvard Yard?;Cambridge, Massachusetts
Qual é um dos personagens relevantes que frequentou Harvard University?;David Edwards
Para quem foi uma das primeiras homens a levar a graduação em Harvard University?;Frank B. Livingstone
O que é uma das Washingtoens de Harvard University?;Hiring Company
Em qual estado da América states Harvard University localizado?;Massachusetts
Qual foi um dos personagens notável que frequentou Harvard University e ainda está vivo?;Eileen Donahoe
O que é um dos personagens que frequentou Harvard University e trabalhou no setor privado?;Alfred Jaretzki III
Quantos esportes intercolegiais afeta Harvard University?;42
