<think>
Okay, the user wants me to generate 10 pairs of questions and answers in CSV format based on the context provided, which is "Islamismo_político." First, I need to make sure I understand the context. Islamismo político refers to the political aspect of Islam, so the questions should cover different aspects like political movements, key figures, historical events, and related concepts.

I should start by brainstorming different topics within Islamic political thought. Maybe start with the main political movements, like the Islamic State or movements in countries like Egypt or Saudi Arabia. Then think about key figures such as Ayatollah Khomeini or leaders of the Muslim Brotherhood. Historical events could include the Iranian Revolution or the role of Islam in political systems.

I need to ensure that each question is unique and covers different areas. For example, one question could be about the main political movement in Iran, another about the role of the caliphate, and another about the difference between Sunni and Shia political structures. Also, include terms like "shura" (consultation) and "jihad" in a political context.

I should check that each answer is directly derived from the context. Avoid repeating similar questions. Make sure the questions are in Portuguese and the answers are accurate. Finally, format them as CSV with the correct separator and ensure there are exactly 10 pairs without any extra text or explanations.
</think>

pergunta;resposta
Qual é o nome do movimento político islâmico que surgiu na Irã após a revolução de 1979?;Fundamentalismo islâmico
Quais são os dois principais grupos religiosos no contexto do islamismo político?;Sunitas e xiítas
Qual é o termo que representa a prática de consultas e deliberações em contextos islâmicos?;shura
Qual movimento islâmico é conhecido por sua base no pensamento de Hassan al-Banna?;Brotherhood islâmico
O que caracteriza a política islâmica em países como o Sudão do Sul?;Integração de práticas islâmicas com a legislação nacional
Qual é o papel do califado na história do islamismo político?;Símbolo de liderança religiosa e política
Qual é o nome do movimento que defende a implementação do sharia como base legal?;Fundamentalismo islâmico
O que é o "jihad" no contexto político islâmico?;Luta pela justiça e defesa da fé
Quais são os principais objetivos do islamismo político?;Estabelecer um governo baseado no sharia;promover a justiça social
Qual país é frequentemente citado como exemplo de Estado islâmico?;Irã
