pergunta;resposta
Qual é o estado dos Estados Unidos onde Jacksonville está localizada?;Flórida
Jacksonville é a cidade mais populosa do qual condado?;Duval County
Quantos rios importantes passam por Jacksonville?;2
Qual é o nome do rio que faz fronteira ao norte de Jacksonville?;Saint Johns River
Em qual ano Jacksonville se tornou uma cidade independente?;1832
Qual foi a principal atividade econômica que ajudou no crescimento inicial de Jacksonville?;comércio marítimo
Quem fundou Jacksonville em 1822?;Andrew Jackson
Quantos quilômetros quadrados aproximadamente tem o parque Hemming Memorial, localizado no centro de Jacksonville?;0.5 km²
Qual é a principal universidade pública da Flórida que fica próxima à Jacksonville?;Universidade da Flóida em Jacksonville
Quanto era a população estimada de Jacksonville em 2019?;903.889
