pergunta;resposta  
Quem foi o líder que jurou lealdade ao rei francês?;Rollo, líder viking  
Qual território foi conquistado pelos Normandos?;Inglaterra e Sicília  
Qual é a origem dos Normandos?;Ducado da Normandia medieval  
Qual identidade surgiu na Normandia?;Identidade normanda  
Qual foi o impacto da dinastia normanda?;Impacto político, cultural e militar  
Qual língua adotaram os Normandos?;Gallo-Romance  
Qual era o título do Ducado da Normandia?;Grande feudo da França medieval  
Como os Normandos se tornaram franceses?;Adotaram língua, leis e costumes franceses  
Quais ilhas são os remanescentes do Ducado?;Ilhas do Canal (Guernsey e Jersey)  
Para onde a influência normanda se espalhou?;Europa, Oriente Próximo, Escócia, Irlanda
