pergunta;resposta
Quem foram os Normandos?;Povo de origem viking que se misturou com franceses e galo-romanos.
Onde surgiram os Normandos?;Na Dúcia da Normandia, França medieval.
Quando Rollo jurou fidelidade a Carlos III?;Em 911, após cerco de Chartres.
Qual foi o idioma adotado pelos normandos?;Normand (dialeto do francês).
O que tornou a Dúcia da Normandia independente?;Tratado de São Clair-sur-Epte.
Quem era Richard sans Peur?;Duke de Normandy, governante forte e temido.
Em que ano Philip II conquistou a Normandia continental?;1204.
O que foram os Bailewiks da Guernsey e Jersey hoje?;Últimas remessas do Dúcia da Normandia.
Qual batalha decisiva contribuiu para o domínio normando na Inglaterra?;Batalha de Hastings, em 1066.
Onde os normandos fundaram um reino além de Europa?;Reino de Sicília, sob Roger II.
