Pergunta;Resposta
Quantos costumes tem o direito costumeiro normando?;dois
Onde estão Jersey e Guernsey;Ilhas do Canal.
Qual é o idioma da arquitetura normanda?;românico
Que tipo de arcos possui a arquitetura Norman?;arredondados
Que tipo de arquitetura veio depois de Norman na Inglaterra?;nício do gótico.
Que tipo de arquitetura veio antes de Norman na Inglaterra?;nglo-saxão
Que lugar tinha o estilo arquitetônico árabe normando?;Sicília.
Quando a reforma da igreja começou?;início do século
Quem usou a igreja para se unir?;duques
Qual é a peça mais conhecida da arte normanda?;tapeçaria de Bayeux
Quem encomendou a tapeçaria?;Odo
Qual é o tipo mais importante de arte normanda preservada nas igrejas?;mosaicos
Em que século ocorreram importantes desenvolvimentos da música clássica na Normandia?;século XI
Quem eram os dois abades na Abadia de Fécamp?;William de Volpiano e John de Ravenna
Para onde os monges fugiram?;sul da Itália
Que mosteiro os monges de Saint-Evroul estabeleceram na Itália?;osteiro latino em Sant'Eufemia.
Quem frequentou os monges na Itália?;Robert Guiscard
Por que tradição os monges de Saint-Evroul eram conhecidos?;canto
Quando foram as guerras religiosas francesas?;século XVI
