```
pergunta;resposta
Quem foi Rollo na história dos Normandos?;Líder viking que fundou Normandia
O que significava ser um Normando no século 10?;Ser um franco galo com origem viking
Qual idioma os colonizadores vikings adotaram ao se estabelecer em terras francas?;Gallo-Romance
Quando a região da Normandia foi oficialmente reconhecida como ducado?;911
O que significava o título de duque na Normandia?;Liderança independente sob vassalagem francesa
Qual batalha marcou a conquista normanda da Inglaterra?;Batalha de Hastings em 1066
Quem fundou o Principado de Antioquia durante as Cruzadas?;Bohemond I
Quais ilhas são consideradas os últimos remanescentes do Ducado da Normandia?;Ilhas do Canal
Qual foi o período de disputa entre a Inglaterra e a França pela Normandia?;1204-1259
O que caracteriza a influência cultural dos normandos na arquitetura?;Arquitetura românica única
```
