pergunta;resposta
Qual foi a principal contribuição dos Normandos para a cultura europeia?;Sua contribuição cultural e militar foi significativa.
Os Normandos adotaram qual língua após se estabelecerem em Normandia?;A língua francesa.
Quem fundou o Principado de Antioché na Lévante?;Boemundo I.
Qual foi o impacto político dos Normandos na Europa medieval?;Formaram o Ducado de Normandy e influenciaram a Europa.
Em que região da França os dialectos normandos são ainda falados hoje?;Cotentinais e Cauchois.
Os Normandos participaram das conquistas em quais terras?;No Reino da Sicília, na África Norte e nas Ilhas do Canal.
Qual foi o resultado da batalha de Hastings em 1066?;Conquista da Inglaterra pelo Ducado de Normandy.
Quando os Normandos se tornaram cristãos plenamente?;No final do século X, segundo fontes históricas.
Quem declarou o Ducado de Normandy um território disputado?;Philip II de França em 1204.
Qual foi a data do Tratado de Paris que cedeu as Ilhas do Canal?;1259
