pergunta;resposta
Qual a origem étnica dos normandos?;Mistura de Vikings e povos da Gália
Quem foi Rollo e qual seu papel?;Líder Viking que jurou fidelidade a Carlos III
Em que século se formou a identidade "normanda"?;No primeiro século do século X
Qual a língua adotada pelos normandos?;Língua galo-romana
Qual tratado deu origem ao Ducado de Normandia?;Tratado de Saint-Clair-sur-Epte
Qual apelido era dado a Ricardo I de Normandia?;Ricardo, o Temerário
Qual foi o impacto da conquista normanda na Inglaterra?;Estabelecimento de reis normandos
Qual evento marcou o fim do controle inglês sobre a Normandia?;A tomada por Filipe II da França
Quais são os últimos remanescentes do Ducado de Normandia?;As Ilhas do Canal
Qual foi a contribuição dos normandos na Reconquista Ibérica?;Forças normandas e anglo-normandas contribuíram.
