```csv
Pergunta,Resposta
"Quando a reforma da igreja começou?", "início do século"
"Quem usou a igreja para se unir?", "duques"
"Em que século ocorreram importantes desenvolvimentos da música clássica na Normandia?", "século XI"
"Quem eram os dois abades na Abadia de Fécamp?", "William de Volpiano e John de Ravenna"
"Para onde os monges fugiram?", "sul da Itália"
"Qual é o tipo mais importante de arte normanda preservada nas igrejas?", "mosaicos"
"Quando foram as guerras religiosas francesas?", "século XVI"
"Quem encomendou a tapeçaria?", "Odo"
"Qual é o tipo mais comum de representação de afinação nos países de língua inglesa e alemã atualmente?", "sistema de denotar notas por letras"
"Em que lugar se desenvolveu uma tradição de canto?", "Saint Evroul"
"Para quem os monges de Saint-Evroul foram apadrinhados na Itália?", "Robert Guiscard"
"Qual é o tipo mais comum de representação de afinação nos países de língua inglesa e alemã atualmente?", "sistema de denotar notas por letras"
```
