pergunta;resposta
Quantos Huguenotes havia na França antes das Guerras Religiosas?;cerca de 10% da população francesa
O que levou à perda de privilégios religiosos dos Huguenotes?;rebeliões do século XVII
Quando foi promulgado o Édito de Nantes?;1598
Quem liderou os Huguenotes durante as Guerras Religiosas?;Henry IV e príncipes de Condé
Onde estavam concentrados os Huguenotes na França?;partes sul e central da França
O que o Édito de Nantes concedeu aos Huguenotes?;autonomia religiosa, política e militar
Quando começaram as Guerras Religiosas na França?;1562
Quando foi revogado o Édito de Nantes?;1685
Por que os Huguenotes foram forçados a converter ou fugir?;perseguição de Louis XIV e dragonnades
Qual é a estimativa do declínio populacional dos Huguenotes após as persecuções?;de 900.000 a 1.500 adherentes
