pergunta;resposta
Qual o principal objetivo do islamismo, segundo o texto?;revival ou retorno a práticas islâmicas autênticas
Quais estratégias os islamistas podem usar para influenciar a sociedade?;revolucionária ou reformista
O que o islamismo busca em relação à influência ocidental?;remover influências não islâmicas
Qual o significado do termo "islamismo" para muitos islamistas?;um termo potencialmente negativo
Quem são alguns dos principais nomes associados ao islamismo no século XX?;Sayyid Rashid Rida, Hassan al-Banna
Qual a relação entre Hassan al-Banna e o islamismo?;ele pertence ao movimento islamista
Qual a definição de islamismo em termos acadêmicos?;não especifica uma visão de ordem islâmica
O que o texto diz sobre a interpretação do termo "islamismo" por islamistas?;eles podem rejeitar o termo
Quais são algumas organizações que adotam a ideologia do islamismo?;Muslim Brotherhood, Tehreek-e-Jafaria
O que o texto afirma sobre a visão de violência de Qutb?;ele denunciou o assassinato de inocentes.
