pergunta;resposta
Qual é a população de Fresno em 2020?;542,107
Fresno é considerada qual cidade mais populosa na Califórnia?;quinta
Quanto cobre a área de Fresno em km²?;300 km2
Em que ano foi fundada Fresno?;1872
Qual ferrovia contribuiu para o estabelecimento original de Fresno?;Central Pacific Railroad
Quantos quilômetros separa Fresno da cidade de Sacramento?;270 km
Fresno é conhecida por sua produção em qual área econômica?;agricultural
Quanto era a população hispânica na cidade de Fresno em 2020?;50.5%
Qual parque nacional está localizado a cerca de 100 km ao norte de Fresno?;Yosemite National Park
Fresno é a maior cidade de qual região da Califórnia?;Central Valley
