pergunta;resposta
O que é civil disobedience?;Refusal to obey certain laws or commands
Quando a ideia de civil disobedience foi popularizada nos EUA?;pelo escritor Henry David Thoreau
Quem inspirou leaders como Susan B. Anthony e Mahatma Gandhi?;movimento dos direitos civis
Qual é um exemplo de protesto não violento na Índia?;contra o British Raj
O que significa "expressing the very highest respect for the law"?;Praticar a disobediência civil como uma forma de reverência pela lei
Qual foi o método usado pelos direitos civis nos EUA?;disobediência civil
Quais países tiveram protestos utilizando os métodos de civil disobedience?;Iran, Geórgia e Kazakhstão
Quem é considerado um dos primeiros exemplos de disobediência civil?;gípcios
O que caracteriza a disobediência civil?;Refusal pacífica a leis injustas
Qual foi o papel da disobediência civil na Revolução do Canto?;movimento polonês contra o governo soviético
Por que Martin Luther King Jr. viu a disobediência civil como uma forma de resistência?;para protestar contra leis injustas sem causar violência
