pergunta;resposta
Quando foi a última eleição geral para a Scottish Parliament?;6 de maio 2021
Onde está localizada a Scottish Parliament?;Holyrood, área da capital, Edimburgo
Qual é o sistema de votação em uso na Scottish Parliament?;Sistema de voto por maioria absoluta (primeiro-passando)
Quantos membros fazem parte do Parlamento Escocês?;129
Quando existiu a primeira Assembleia Escocesa?;Na era medieval, no início do século XIII
O que ocorreu com a Scottish Parliament após a fusão de Escócia e Inglaterra?;Foi subsumida na Assembleia do Reino Unido (UK)
Qual é o sistema usado para eleger os membros da Scottish Parliament?;Sistema de lista por região
Em qual período ocorreu a subsequente referendo sobre a devolução das eleições em Escócia?;1997
Quais são as competências legislativas do Parlamento Escocês atualmente?;Todas aquelas que não forem expressamente reservadas para o Parlamento da Grã-Bretanha Unida (UK)
Qual é o objetivo principal do Acta de Mercado Interno da Grã-Bretanha de 2020?;Restringir a capacidade das instituições devolutas de usar sua autonomia regulatória
