pergunta;resposta
Qual é o nome do filo dos ctenóforos?;Ctenophora
Quais são os organismos usados pelos ctenóforos para nadar?;combs (cílios)
Qual é a forma corporal geral dos ctenóforos?;varia, pode ser ovoide ou planiforme
Quanto podem medir as ctenóforas adultas?;de alguns milímetros até 1.5 m de comprimento
Quantas espécies validadas de ctenóforos existem?;entre 100 e 150
Qual é o nome dado aos "cabelos" dos ctenóforos?;colloblasts (celulas pegajosas)
Quais são as principais características dos corpos dos ctenóforos?;uma massa de gelatina, com uma camada de duas células na superfície e outra que reveste o interior
Quais são os predadores mais comuns dos ctenóforos?;microscópicos larvas e rotíferos, até adultos de pequenos crustáceos
Existem fósseis de ctenóforos datados?;sim, desde o início do Câmbrio (525 milhões de anos)
Qual é a posição dos ctenóforos na árvore da vida que tem gerado debate entre os biólogos?;seu lugar no "ramo" da vida tem sido contestado, com algumas pesquisas sugerindo que eles são o segundo ramo mais antigo de animais, enquanto outras propõem que eles surgiram antes dos esporos
Quais são os principais tipos de ctenóforos?;cydippids, platyctenids e beroids
