pergunta;resposta
Qual foi a sede da British Satellite Broadcasting?;Londres
Quando a British Satellite Broadcasting começou a transmitir?;25 de março de 1990
Qual serviço a BSB oferecia?;Televisão por satélite de transmissão direta
Com qual empresa a BSB se fundiu?;Sky Television plc
Qual empresa resultou da fusão BSB e Sky?;British Sky Broadcasting
Onde estava localizada a British Satellite Broadcasting?;Reino Unido
Qual o foco principal da BSB?;Televisão por satélite
Qual a data da fusão BSB e Sky?;2 de novembro de 1990
Qual a função da BSB?;Transmitir sinais de televisão via satélite
Qual a importância da BSB na TV?;Pioneira na transmissão por satélite no Reino Unido
