pergunta;resposta
Quantas cidades contam com a região de Southern California?;10 condados
Qual é o rio localizado na fronteira leste de Southern California com Arizona?;Rio Colorado
Qual é o nome da região que compõe a fronteira sul de Southern California com Baja California?;fronteira mexicana
Qual é a área urbana mais populosa incluída em Southern California?;Los Angeles
Qual é o deserto localizado na fronteira leste de Southern California com Arizona?;Deserto do Colorado
Qual é o condado de Southern California que compartilha fronteira com Nevada?;San Bernardino
Qual é o nome da imagem representativa de Southern California com o skyline noturno?;San Diego panoramic skyline at night.jpg
Qual é o nome da pessoa nascida em Southern California mencionada nos fatos?;Jordan Ifueko
Qual é o nome da empresa associada a Southern California e que atende à região?;Ralphs
Qual é o nome do modelo de página wiki usado por Southern California?;Template:Col-begin
