pergunta;resposta
Qual foi o nome do primeiro benefactor da Universidade Harvard?;Harvard foi nomeada em homenagem a John Harvard.
Em que cidade a Universidade Harvard está localizada?;Cambridge, Massachusetts.
Em que ano a Universidade Harvard foi fundada?;1636.
Quantas faculdades e institutos compõem a Universidade Harvard?;Dezenas, incluindo Radcliffe Institute e dez faculdades.
Qual é o valor do patrimônio da Universidade Harvard?;US$ 50.9 bilhões.
Qual é a principal biblioteca da Universidade Harvard?;Harvard Library, com 79 bibliotecas.
Em que ano a Universidade Harvard fundou a Associação de Universidades Americanas?;1900.
Quem foi o presidente da Universidade Harvard de 1869 a 1909?;Charles William Eliot.
Quantos ex-alunos da Harvard são presidentes dos EUA?;Oito.
Quantos ex-alunos da Harvard são bilionários?;188.
