pergunta;resposta
I think I have enough information to create 10 distinct questions. Now, let me structure them into CSV format with each line being question;answer.
pergunta;resposta
Quando a British Satellite Broadcasting começou a transmitir?;25 de março de 1990
Qual foi o resultado da fusão com a Sky Television?;Formou-se a BSkyB
Nomeie um canal de TV que pertencia à BSB.;Heil Honey I'm Home!
Onde estava sediada a BSB?;Londres
Em qual ano a BSB foi fundada?;1986
Em qual ano ocorreu a fusão com a Sky Television?;1990
Qual era o principal serviço da BSB?;Televisão por satélite direta
Nomeie um filme produzido pela BSB.;Hardware
Onde estavam localizados os escritórios principais da BSB?;Londres
Em qual categoria a BSB foi classificada?;Empresa britânica fundada em 1986
