<think>
Okay, the user wants me to generate 10 question-answer pairs in CSV format based on the given context about civil disobedience. Let me start by understanding the context thoroughly. The context mentions key figures like Henry David Thoreau, Susan B. Anthony, Saad Zaghloul, Mahatma Gandhi, and Martin Luther King Jr. It also explains what civil disobedience is, its nonviolent nature, and some historical examples.

First, I need to create questions that are relevant to the content. Each question should be concise and directly related to the information provided. The answers need to be short, under 10 words. I'll make sure to use Portuguese as the language.

Let me brainstorm possible questions. For example, "O que é desobediência civil?" The answer would be "Recusa ativa em obedecer leis injustas." That's under 10 words. Next, "Quem popularizou o termo 'desobediência civil' nos EUA?" The answer is "Henry David Thoreau." 

I should cover different aspects: definitions, key people, historical events, and quotes. For instance, a question about the essay by Thoreau: "Qual é o título da essência de Thoreau sobre desobediência civil?" Answer: "Resistência à Governação Civil." 

I need to check the names and events for accuracy. Saad Zaghloul is linked to the Egyptian Revolution of 1919. So a question about that: "Quem liderou a revolução egípcia de 1919?" Answer: "Saad Zaghloul." 

Another question could be about the nonviolent aspect: "O que caracteriza a desobediência civil segundo o texto?" Answer: "Ação não violenta." 

Martin Luther King Jr. is mentioned in the context of the civil rights movement. So a question about him: "Qual movimento civil teve influência da desobediência civil?" Answer: "Movimento pelos direitos civis nos EUA." 

I should also include the idea that civil disobedience is a form of respect for the law. A question like "Como King via a desobediência civil em relação à lei?" Answer: "Respeito à lei através da justiça." 

I need to ensure that each pair is unique and covers different parts of the context. Let me count to make sure there are 10. Let me check the examples again. Also, verify that the answers are concise and correct. Avoid any markdown and just provide the CSV. Alright, I think that's covered.
</think>

pergunta;resposta
O que é desobediência civil?;Recusa ativa em obedecer leis injustas
Quem popularizou o termo "desobediência civil" nos EUA?;Henry David Thoreau
Qual é o título da essência de Thoreau sobre desobediência civil?;Resistência à Governação Civil
Quem liderou a revolução egípcia de 1919?;Saad Zaghloul
O que caracteriza a desobediência civil segundo o texto?;Ação não violenta
Qual movimento civil teve influência da desobediência civil?;Movimento pelos direitos civis nos EUA
Como King via a desobediência civil em relação à lei?;Respeito à lei através da justiça
Qual evento histórico envolveu Gandhi?;Protestos pela independência da Índia
Quem foi influenciado pela desobediência civil no movimento feminista?;Susan B. Anthony
O que é necessário para ser considerada "civil" a desobediência?;Ação pacífica e não violenta
