pergunta;resposta  
De onde surgiu a peste negra?;Central Asia ou East Asia  
Quando a peste negra começou?;1346  
Como a peste negra se espalhou pela Europa?;navios genoveses  
Quantas pessoas a peste negra matou?;75–200 milhões  
Qual percentual da população europeia morreu?;30 a 60% da população total da Europa  
Como a peste negra se espalhou rapidamente?;plaga pneumônica  
Quando houve aumento de mortes em Quirguistão?;finais da década de 1330  
Quando a Europa recuperou a população?;século XVI  
Até quando as epidemias de peste recorreram?;século XIX  
Qual foi o impacto social da peste negra?;mudanças religiosas e econômicas
