pergunta;resposta  
O que é imperialismo?;Extensão de poder via controle e território  
Quais métodos imperialismo usa?;Aquisição territorial e controle político  
Como difere do colonialismo?;É distinto, mas relacionado  
O que é poder duro?;Poder econômico e militar  
O que é poder suave?;Influência cultural e diplomática  
Qual é o objetivo principal?;Expansão de poder e domínio  
Quais formas de expansão inclui?;Várias formas de governo e controle  
Qual aspecto-chave?;Política e prática estatal  
Como é alcançado imperialismo?;Por meio de poder duro e suave  
Relação com império?;Conceito distinto relacionado ao império
