pergunta;resposta
1. What is the basis of EU law?;Estatuto supra-nacional
2. When was the European Coal and Steel Community founded?;1952
3. What does EU law aim to promote?; Paz e justiça social
4. Which economic principle does EU law support with full employment?; Economia social com emprego integral
5. To prevent which type of unemployment?; Desemprego-social
6. Why focus on environmental protection?; Para garantir um futuro sustentável
7. Which Treaties form the constitutional structure?; Tratados da Convenção Europeia de Comunicação Energética e da Antecessora Cooperação
8. Created by member states via which Treaties for what purpose?; Tratados para criar a structura constitucional do estado da Europa
9. Who interprets EU law?; Justiça Common European
10. Legal framework operates within how many member states?; 27
7. Which Treaties form the constitutional structure?; Tratados da Convenção Europeia de Comunicação Energética e das Antecessoras Condições Generais do Cooperação (Comunidade Europeia de Combustíveis)
And for point 8: created by member states via which Treaties for what purpose?; Tratados para criar a Constituição da Justiça Europeia
pergunta;resposta
Para evitar qual tipo de desemprego?;Desemprego-social
Quais Tratados formaram a estrutura constitucional?;Tratados da Convenção Europeia de Comunicação Energética e das Antecessoras Condições Generais do Cooperação (Comunidade Europeia de Combustíveis)
Criado por os Estados-Membros via quais Tratados para qual propósito?;Tratados para criar a Constituição da Justiça Europeia
O framework legal operate em quantos Estados-Membros?;27
