pergunta;resposta
Em que ano o IPCC foi estabelecido?;1988
Quais organizações estabeleceram o IPCC?;WMO e PNUMA
Qual o principal objetivo do IPCC?;avançar o conhecimento científico sobre as mudanças climáticas
Onde está localizada a sede do secretariado do IPCC?;Genebra, Suíça
Quantos países são membros do IPCC?;195
Qual o ciclo usual de avaliação do IPCC?;seis a sete anos
O IPCC realiza pesquisas originais?;não
Qual o nome do relatório mais recente do IPCC?;Sexto Relatório de Avaliação
O IPCC recebeu o Prêmio Nobel da Paz em qual ano?;2007
Qual o título de liderança do IPCC?;Chair
