pergunta;resposta
Qual porcentagem da floresta tropical remanescente do planeta é representada pela Amazônia?;mais da metade
Quantas espécies de árvores a floresta amazônica abriga?;16.000
Quantos quilômetros quadrados são cobertos pela bacia amazônica?;7,000,000 km2
Quantas nações têm território dentro da Amazônia?;nove
Qual país possui a maior parte da floresta amazônica?;Brasil
Quantos países possuem "Amazonas" como nome de uma região administrativa principal?;quatro
Quantos tipos diferentes de grupos étnicos vivem na Amazônia?;350
Quantas identidades indígenas formalmente reconhecidas existem na Amazônia?;3,344
Qual porcento da população total são povos indígenas na Amazônia?;9%
Que nome é dado à área protegida francesa na floresta amazônica?;Guiana Amazonian Park
