<think>
Okay, let's tackle this. The user wants me to generate 10 question-answer pairs in CSV format based on the provided context about oxygen. The separator is a semicolon, and each answer should be concise, up to 10 words. Let me start by reviewing the context and facts to ensure the questions are varied and cover different aspects.

First, the atomic number of oxygen is 8. That's a common question, so I can use that. Then, the group in the periodic table—chalcogens. The abundance in the Earth's crust is almost half, and in the universe, it's third after hydrogen and helium. The formation of dioxygen (O2) at standard conditions. The percentage in the atmosphere is 20.95%. Uses like steel production, medical oxygen therapy, and rocket propellant. Discovery by Priestley and Scheele, with Lavoisier naming it. Ozone's role in the ozone layer. Also, the fact that it's a diatomic gas. Need to make sure each question is unique and not repeating similar ones. Let me check the facts again to see if there are other points. Oh, the role in photosynthesis, the different allotropes like ozone, and its use in welding. Also, the fact that it's an oxidizing agent. Alright, that's enough to make 10 distinct questions. Now, phrasing each question clearly and ensuring answers are accurate and concise.
</think>

pergunta;resposta
Qual é o número atômico do oxigênio?;8.
A que grupo da tabela periódica pertence o oxigênio?;calcogênio.
Qual a porcentagem do oxigênio na atmosfera terrestre?;20,95%.
Como o oxigênio se apresenta nas condições normais?;gás diatômico (O₂).
Qual o papel do oxigênio na fotossíntese?;produzido a partir de água e CO₂.
Quem descobriu o oxigênio e o nomeou como elemento?;Antoine Lavoisier.
Qual é a principal forma de oxigênio na crosta terrestre?;óxidos.
O ozônio (O₃) protege a biosfera contra que radiação?;UVB.
Qual uso do oxigênio está relacionado a aplicações médicas?;terapia de oxigênio.
Qual a função do oxigênio em processos de combustão?;agente oxidante.
