pergunta;resposta
qual foi a data de início da transmissão do BSB?;25 março 1990
em que cidade estava sediada a British Satellite Broadcasting (BSB)?;London
quando a British Satellite Broadcasting foi fundada?;1986-12-11
qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
a British Satellite Broadcasting está relacionada com qual categoria de empresas?;Category:British companies established in 1986
que tipo de serviço oferecia a British Satellite Broadcasting?;direct broadcast satellite television services
em que ano a BSB se fundiu com Sky Television plc?;1990
qual foi o resultado da fusão entre BSB e Sky Television plc?;formou a BSkyB
a British Satellite Broadcasting é classificada como qual tipo de entidade?;Company
quais canais eram propriedade da British Satellite Broadcasting?;The Computer Channel, Now, The Power Station
