pergunta;resposta
Em qual período histórico os Normandos se estabeleceram na Normândia?;10.
Quem liderava as tropas normandas durante a Batalha de Hastings?;William.
O que era o antigo idioma falado pelos Normandos chamado Norman?;Viking.
Em qual século a palavra "Norman" apareceu pela primeira vez na versão latina?;Século IX.
Quem foi o último duque da Normândia antes de seu ducado ser tomado pelo rei francês?;Ricardo I.
Qual era o principal impacto cultural dos Normandos em Europa medieval?;Cultura e arquitetura romanesca, música.
Em qual região atual ainda se fala o antigo idioma normando?;Pequena parte da França continental e Ilhas Canárias.
De onde eram originários os Normandos?;Viking/Danemarca/Noruega.
Qual foi a principal religião dos Normandos durante sua existência histórica?;Católica.
Em qual ano ocorreu o estabelecimento da Dukedom de Normandia?;911.
