pergunta;resposta
Quantos anos Branko Milanović tem?;N/A (informação não fornecida)
Em qual área Branko Milanović atua?;Economic inequality
O que é medida através do Gini coefficient?;Income and Wealth
Qual é o tipo de página wiki usado para Economic inequality?;Template:Needs update
Quem atua na área economic inequality além de Milanović?;Branko Milanović, Richard G. Wilkinson, Robert Wade (scholar)
Quantos anos a Oxfam afirma que as 85 pessoas mais ricas têm riqueza equivalente à de quanto número de pessoas comuns?;cerca de 3,5 bilhões
O que contribui para a diversão das descobertas da Oxfam?;Metodologia usada pela Oxfam
Em quantas áreas tem Economic inequality como assunto?;Muitas (referenciado em vários tópicos)
Como são medidos os percentis mais altos de riqueza?;Aumentando o salário ou a economia
O que as três pessoas mais ricas do mundo possuem mais do que as 48 nações com menos renda juntas?;Ativos financeiros
Quantas bilhões de dólares era a riqueza combinada dos "milionários de US$10 milhões" em 2008?;Quase 41 trilhões
