pergunta;resposta
I need to make sure the questions are clear and each has only one correct answer based on the provided context. Also, avoid repeating similar questions. Now, I'll structure each line as "pergunta;resposta" without any markdown.
pergunta;resposta
Qual é outro nome para as escolas particulares?;independentes
Quem administra geralmente as escolas particulares?;Conselho de Governadores
Como são financiadas as escolas particulares em vez de impostos?;recursos privados
Qual é o termo usado para o ano 12 na educação?;nono ano
Que tipo de estabelecimento de ensino superior é considerado privado?;faculdade particular de medicina
Nomeie duas escolas particulares no Brasil.;American Creativity Academy, Mater Dei High School
Qual é o termo utilizado para o ano 13 na educação?;sétimo ano
Em qual região as universidades são chamadas de 'escolas particulares'?;América do Norte
Por que as escolas particulares têm um conselho de governadores?;para garantir a autonomia e qualidade
Nomeie uma escola particular famosa no Reino Unido.;Eton College
