pergunta;resposta
Qual é a densidade populacional de Victoria?;28 por km²  
Qual é a capital de Victoria?;Melbourne  
Qual é a área territorial de Victoria?;227.444 km²  
Quais regiões limitam Victoria?;NSW, SA, Estreito de Bass, Bight da Austrália, Mar de Tasmania  
Qual é a cidade mais populosa de Victoria?;Melbourne  
Quantos assentos possui Victoria na Câmara dos Representantes?;38  
Quando Victoria se tornou uma colônia separada?;1851  
Qual foi o impacto da corrida do ouro?;Aumento populacional e riqueza  
Qual é a base da economia de Victoria?;Setores de serviços  
Quem é o atual governador de Victoria?;Linda Dessau
