pergunta;resposta
Em que mês começou a crise do petróleo de 1973?;outubro,
Qual organização liderou o embargo de petróleo em 1973?;OAPEC,
Quais nações foram inicialmente alvo do embargo de petróleo?;Canadá, Japão, Holanda, Reino Unido e EUA,
Qual foi o aumento percentual aproximado no preço do petróleo durante a crise?;300%,
Qual foi o preço aproximado do barril de petróleo em março de 1974?;US$ 12,
A crise do petróleo de 1973 é também conhecida como?;primeiro choque do petróleo,
Qual guerra influenciou a decisão dos países árabes de impor o embargo?;Guerra do Yom Kippur,
Além de Canadá, Japão, Reino Unido e EUA, quais outros países sofreram com o embargo?;Portugal, Rodésia e África do Sul,
Qual termo descreve o impacto da crise do petróleo na política e economia global?;choque,
A crise do petróleo de 1973 foi precedida ou seguida pela crise de 1979?;seguida
